iso3,year,in_degree_centrality,out_degree_centrality,in_strength,out_strength,betweenness_centrality,pagerank,country_name,continent,un_region,income_group,louvain_community,leiden_community,gn_community,dominant_region,community_label,boundary_score,is_boundary_node,gdp_per_capita,population,unemployment,conflict_intensity,education_index,climate_vulnerability,visa_openness_index
BIH,2005,0.0560344827586206,0.1379310344827586,24386.0,777673.0,0.0,0.0008238228362403,Bosnia and Herzegovina,Europe,Eastern Europe,Upper middle income,4,0,2,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,2739.61076866057,4096493.0,30.218,0.0,6.152886182,0.36580743952613,24.0
BLR,2005,0.2370689655172413,0.168103448275862,599896.0,838542.0,0.0,0.0022817912405314,Belarus,Europe,Eastern Europe,Upper middle income,0,5,2,Pan-Europe,Cluster 0: Pan-Europe,0.5714285714285714,True,3126.07176665248,9663915.0,8.759,0.0,10.82299168,0.360203099936418,30.7
BRN,2005,0.0818965517241379,0.0344827586206896,42745.0,23402.0,0.0,0.0009119270637173,Brunei Darussalam,Asia,South-Eastern Asia,High income,5,4,52,South & South-East Asia,Cluster 5: South & South-East Asia,0.8571428571428571,True,29386.2703822862,358916.0,5.973,0.0,8.48,0.408086947280071,97.0
BTN,2005,0.0991379310344827,0.0474137931034482,6835.0,57420.0,0.0,0.000670960041835,Bhutan,Asia,South Asia,Lower middle income,5,4,2,South & South-East Asia,Cluster 5: South & South-East Asia,0.8571428571428571,True,1299.94938578359,661865.0,3.1,0.0,2.359933,0.545380615017862,18.2
BWA,2005,0.1422413793103448,0.0689655172413793,31378.0,9875.0,0.0,0.0011264387711769,Botswana,Africa,Sub-Saharan Africa,Upper middle income,1,1,53,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,5391.07076619634,1839877.0,19.852,0.0,8.28,0.471771062227888,46.1
CAF,2005,0.0991379310344827,0.0732758620689655,32724.0,61732.0,0.0,0.0010152921599278,Central African Republic,Africa,Sub-Saharan Africa,Low income,1,1,54,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,311.950023138687,4288810.0,5.691,0.0,2.955806035,0.577679893480224,26.9
CMR,2005,0.0948275862068965,0.1594827586206896,108791.0,85631.0,0.0051954582773548,0.0020994078550061,Cameroon,Africa,Sub-Saharan Africa,Lower middle income,3,2,2,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,1.0,True,1142.62466252106,17074594.0,4.4,0.0,3.369359639,0.492798780234306,25.0
COK,2005,0.043103448275862,0.0258620689655172,1393.0,10515.0,0.0,0.0008437615714039,Cook Islands,Oceania,Polynesia,High income,2,0,55,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.7142857142857143,True,,,,,,,
CYM,2005,0.2370689655172413,0.0344827586206896,10130.0,85.0,0.0,0.001111440230771,Cayman Islands,Americas,Caribbean,High income,2,0,56,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.7142857142857143,True,76837.6699636672,46788.0,,0.0,,,
DJI,2005,0.0129310344827586,0.0387931034482758,38504.0,916.0,0.0,0.000721434113738,Djibouti,Africa,Sub-Saharan Africa,Lower middle income,1,1,57,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,844.4483573908,839167.0,26.448,0.0,2.289461748,0.516171064431481,18.2
FIN,2005,0.728448275862069,0.1982758620689655,62024.0,138751.0,0.0,0.0026938363152088,Finland,Europe,Northern Europe,High income,4,1,26,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,39049.8703780223,5246096.0,9.602,0.0,12.18332958,0.285166580164629,124.8
FLK,2005,0.0301724137931034,0.0086206896551724,467.0,465.0,0.0049563367666815,0.0009445350147864,Falkland Islands,Americas,South America,High income,3,0,58,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,1.0,True,,,,,,,
GAB,2005,0.1422413793103448,0.0905172413793103,96589.0,19924.0,0.0007391028511718,0.0019755577918591,Gabon,Africa,Sub-Saharan Africa,Upper middle income,8,6,59,Sub-Saharan Africa,Cluster 8: Sub-Saharan Africa,1.0,True,6547.87613955186,1463495.0,16.91,1.0,6.92,0.448453374637991,23.0
GIB,2005,0.0129310344827586,0.0258620689655172,3841.0,263.0,0.0,0.0007248185000991,Gibraltar,Europe,Southern Europe,High income,2,0,60,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,1.0,True,,29163.0,,0.0,,,
GMB,2005,0.0301724137931034,0.0905172413793103,83592.0,9144.0,0.0,0.0018440796728839,Gambia,Africa,Sub-Saharan Africa,Low income,3,2,61,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,616.483657865348,1667037.0,9.92,0.0,2.655291083,0.557459540874567,50.9
GUM,2005,0.0474137931034482,0.0301724137931034,34756.0,868.0,0.0196079638752052,0.0103121670046315,Guam,Oceania,Micronesia,High income,5,4,62,South & South-East Asia,Cluster 5: South & South-East Asia,0.8571428571428571,True,25631.9776108052,164365.0,7.0,0.0,,,
HKG,2005,0.125,0.1163793103448275,1399752.0,407738.0,0.0023477384684281,0.0058933206519446,Hong Kong,Asia,Eastern Asia,High income,2,4,2,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.8571428571428571,True,26649.637724155,6813200.0,5.58,0.0,10.87624388,,105.6
IMN,2005,0.0344827586206896,0.0129310344827586,20217.0,367.0,0.0049563367666815,0.0018174150212782,Isle of Man,Europe,Northern Europe,High income,2,0,63,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.8571428571428571,True,38135.8597885858,79516.0,,0.0,,,
ISL,2005,0.5948275862068966,0.0948275862068965,13079.0,6840.0,0.0,0.0011083875678166,Iceland,Europe,Northern Europe,High income,4,1,64,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,57783.7745608117,296734.0,2.547,0.0,12.47387028,0.335441019276619,115.2
KEN,2005,0.0560344827586206,0.1767241379310344,343807.0,174155.0,0.031759684281236,0.0031624312987952,Kenya,Africa,Sub-Saharan Africa,Lower middle income,1,1,14,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,523.456312433863,35796484.0,2.739,0.0,6.0088834,0.519940367455903,44.2
KGZ,2005,0.0991379310344827,0.125,177470.0,343042.0,0.0,0.0011262274808878,Kyrgyzstan,Asia,Central Asia,Lower middle income,0,5,2,Pan-Europe,Cluster 0: Pan-Europe,0.5714285714285714,True,476.548193640077,5162640.0,2.816,0.0,10.63333817,0.352467697608272,26.9
KHM,2005,0.1120689655172413,0.1034482758620689,54474.0,227303.0,0.0,0.0008495090945827,Cambodia,Asia,South-Eastern Asia,Lower middle income,5,3,2,South & South-East Asia,Cluster 5: South & South-East Asia,0.7142857142857143,True,525.797325120926,13439202.0,1.061,0.0,3.682584112,0.520857076599179,16.3
KIR,2005,0.0301724137931034,0.0474137931034482,1015.0,2026.0,0.0043911404687266,0.0014218106891206,Kiribati,Oceania,Micronesia,Lower middle income,2,0,65,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.7142857142857143,True,1161.78341739977,98035.0,,0.0,7.944023696,0.593680060936617,47.0
LBR,2005,0.1077586206896551,0.1163793103448275,33191.0,181938.0,0.0007173645320197,0.0012857785296687,Liberia,Africa,Sub-Saharan Africa,Low income,8,6,2,Sub-Saharan Africa,Cluster 8: Sub-Saharan Africa,1.0,True,287.487333441381,3301015.0,2.413,0.0,3.851041126,0.566577551763671,29.8
LBY,2005,0.3706896551724138,0.1594827586206896,179727.0,40480.0,0.0,0.0035005104719328,Libya,Africa,Northern Africa,Upper middle income,7,1,2,Western Asia,Cluster 7: Western Asia,0.8571428571428571,True,8079.24957329001,5858798.0,18.66,1.0,6.44,0.408274739066975,18.2
LSO,2005,0.0646551724137931,0.0517241379310344,1787.0,67818.0,0.0,0.0006887449567444,Lesotho,Africa,Sub-Saharan Africa,Lower middle income,1,1,2,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,861.381496414995,1953076.0,16.031,0.0,6.040235761,0.492428602461518,49.0
LUX,2005,0.3318965517241379,0.1120689655172413,75544.0,18582.0,0.0,0.0020483731088053,Luxembourg,Europe,Western Europe,High income,3,2,66,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,80988.2044869403,465158.0,4.488,0.0,11.44428492,0.308840318140307,120.0
LVA,2005,0.3706896551724138,0.1551724137931034,221980.0,98631.0,0.0,0.0013430949845733,Latvia,Europe,Northern Europe,High income,0,5,2,Pan-Europe,Cluster 0: Pan-Europe,0.5714285714285714,True,7283.78738127622,2238799.0,10.033,0.0,12.2501297,0.37609291378253,87.4
MAC,2005,0.021551724137931,0.0344827586206896,141297.0,47733.0,0.0,0.0009642955855955,Macao,Asia,Eastern Asia,High income,2,4,67,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.8571428571428571,True,25681.2167315221,473500.0,4.158,0.0,,,68.2
MCO,2005,0.0086206896551724,0.043103448275862,5820.0,9853.0,0.0,0.0007861481072162,Monaco,Europe,Western Europe,High income,3,2,68,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,130538.711379722,32210.0,,0.0,,,103.7
MDA,2005,0.1336206896551724,0.1767241379310344,103891.0,325092.0,0.0043041871921182,0.0009019441825042,Moldova,Europe,Eastern Europe,Lower middle income,0,5,2,Pan-Europe,Cluster 0: Pan-Europe,0.5714285714285714,True,1034.39197746993,2888985.0,5.633,0.0,10.79292502,0.419031176180265,15.0
MDG,2005,0.0172413793103448,0.1077586206896551,8284.0,81011.0,0.004260710553814,0.0008361054705492,Madagascar,Africa,Sub-Saharan Africa,Low income,3,2,2,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,305.812074924388,19159707.0,2.62,0.0,4.476048265,0.579120899606813,24.0
MDV,2005,0.0948275862068965,0.0344827586206896,17072.0,795.0,0.0,0.0007000313159477,Maldives,Asia,South Asia,Upper middle income,5,4,69,South & South-East Asia,Cluster 5: South & South-East Asia,0.8571428571428571,True,3796.51546524644,306429.0,7.313,0.0,3.488117029,0.582676441239962,44.2
MLI,2005,0.0991379310344827,0.1594827586206896,106329.0,338614.0,0.0417375727720555,0.003023342661374,Mali,Africa,Sub-Saharan Africa,Low income,8,6,2,Sub-Saharan Africa,Cluster 8: Sub-Saharan Africa,1.0,True,548.730382848879,13538647.0,1.367,0.0,1.359948828,0.603322132064684,36.5
MLT,2005,0.3577586206896552,0.0862068965517241,12479.0,30356.0,0.0,0.0014964112616457,Malta,Europe,Southern Europe,High income,2,0,70,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.8571428571428571,True,15831.3439802756,403834.0,6.923,0.0,9.784910202,0.324618719237279,110.4
MMR,2005,0.0172413793103448,0.1120689655172413,33687.0,568063.0,0.0,0.0007125278691096,Myanmar,Asia,South-Eastern Asia,Lower middle income,5,4,2,South & South-East Asia,Cluster 5: South & South-East Asia,0.8571428571428571,True,252.685193060728,47438365.0,0.672,142.0,3.24447652,0.528382952346967,15.0
MNG,2005,0.1163793103448275,0.1077586206896551,3604.0,49302.0,0.0,0.0006843584902144,Mongolia,Asia,Eastern Asia,Lower middle income,0,5,71,Pan-Europe,Cluster 0: Pan-Europe,0.5714285714285714,True,994.90010913241,2536407.0,7.015,0.0,9.541409969,0.404709806534258,23.0
MUS,2005,0.0948275862068965,0.0991379310344827,10094.0,49255.0,0.0,0.0006992267345489,Mauritius,Africa,Sub-Saharan Africa,High income,3,2,72,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,5354.02974260642,1228254.0,9.524,0.0,7.307110006,0.439631688324301,49.9
MWI,2005,0.0517241379310344,0.0775862068965517,92376.0,86802.0,0.0051954582773548,0.001787161899557,Malawi,Africa,Sub-Saharan Africa,Low income,1,1,73,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,414.361121984475,12840031.0,4.935,0.0,3.772990479,0.58987579435837,46.1
MYS,2005,0.1034482758620689,0.2025862068965517,878043.0,691364.0,0.0159994028959546,0.0040709919633254,Malaysia,Asia,South-Eastern Asia,Upper middle income,5,4,2,South & South-East Asia,Cluster 5: South & South-East Asia,0.8571428571428571,True,5555.58179951206,25836071.0,3.53,0.0,7.591450214,0.392930049557538,115.2
NCL,2005,0.0689655172413793,0.0258620689655172,23371.0,2614.0,0.0142168607254814,0.004636028924506,New Caledonia,Oceania,Melanesia,High income,3,2,74,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,25528.2918353444,244381.0,15.778,0.0,,,
NIU,2005,0.0301724137931034,0.021551724137931,200.0,2920.0,0.0,0.0006803781668444,Niue,Oceania,Polynesia,Upper middle income,2,0,75,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.7142857142857143,True,,,,,,,
NRU,2005,0.0344827586206896,0.0172413793103448,956.0,912.0,0.0,0.0010699926461589,Nauru,Oceania,Micronesia,High income,2,0,76,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.7142857142857143,True,2992.40382776926,10049.0,,0.0,5.667245241,0.5117380645715,42.2
OMN,2005,0.043103448275862,0.0560344827586206,142907.0,6365.0,0.0,0.0010634391986704,Oman,Asia,Western Asia,High income,5,4,2,South & South-East Asia,Cluster 5: South & South-East Asia,0.8571428571428571,True,14434.8577924647,2459802.0,4.589,0.0,6.95949192,0.426219717064508,34.6
PNG,2005,0.0905172413793103,0.0517241379310344,11676.0,15093.0,0.004260710553814,0.0017997117112492,Papua New Guinea,Oceania,Melanesia,Lower middle income,2,0,77,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.7142857142857143,True,744.486489977433,6535905.0,2.385,0.0,3.664098445,0.57620051205289,39.4
PYF,2005,0.0818965517241379,0.0301724137931034,11833.0,1271.0,0.0,0.0027486955095679,French Polynesia,Oceania,Polynesia,High income,3,2,78,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,21984.1936230719,259507.0,11.722,0.0,,,
REU,2005,0.021551724137931,0.0301724137931034,48395.0,1446.0,0.0049563367666815,0.0029344437664127,Réunion,Africa,Sub-Saharan Africa,High income,3,2,79,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,,,,,,,
SGP,2005,0.043103448275862,0.1724137931034483,791668.0,107497.0,0.0,0.0051031775130168,Singapore,Asia,South-Eastern Asia,High income,5,0,80,South & South-East Asia,Cluster 5: South & South-East Asia,0.8571428571428571,True,29961.3172812732,4265762.0,5.59,0.0,10.55879021,0.403240522429849,117.1
SLB,2005,0.0646551724137931,0.0474137931034482,1239.0,1368.0,0.0,0.0009648747213085,Solomon Islands,Oceania,Melanesia,Lower middle income,2,0,81,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.7142857142857143,True,1144.49233397681,483080.0,1.879,0.0,5.289741098,0.661051046189147,51.8
SLE,2005,0.1293103448275862,0.1077586206896551,69185.0,46174.0,0.0,0.001306787856744,Sierra Leone,Africa,Sub-Saharan Africa,Low income,8,6,82,Sub-Saharan Africa,Cluster 8: Sub-Saharan Africa,1.0,True,462.633324427945,5501712.0,3.734,0.0,3.164591459,0.607475725243042,45.1
SWZ,2005,0.0732758620689655,0.0560344827586206,12361.0,12711.0,0.0,0.0008796739911655,Eswatini,Africa,Sub-Saharan Africa,Lower middle income,1,1,83,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,2871.06877437449,1079022.0,27.221,0.0,3.13,0.490366075581265,44.2
SYC,2005,0.1120689655172413,0.0603448275862068,2985.0,10216.0,0.0,0.0006766729791696,Seychelles,Africa,Sub-Saharan Africa,High income,1,1,84,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,11802.1118276833,82858.0,,0.0,10.51644518,0.460737831502458,49.9
TGO,2005,0.1293103448275862,0.1120689655172413,90154.0,199693.0,4.3476638304224514e-05,0.0013913720230058,Togo,Africa,Sub-Saharan Africa,Low income,8,6,2,Sub-Saharan Africa,Cluster 8: Sub-Saharan Africa,1.0,True,595.200212014134,5413154.0,4.149,0.0,3.280065568,0.515880805681788,33.6
TLS,2005,0.0646551724137931,0.0258620689655172,5040.0,20816.0,0.0,0.0007402026233613,Timor-Leste,Asia,South-Eastern Asia,Lower middle income,2,4,85,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.7142857142857143,True,487.464555404292,948311.0,3.611,0.0,4.490834246,0.564912125538902,15.0
TUV,2005,0.021551724137931,0.043103448275862,67.0,591.0,0.0,0.0006721834652518,Tuvalu,Oceania,Polynesia,Upper middle income,2,0,86,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.7142857142857143,True,2298.44257265761,9940.0,,0.0,8.88331008,0.573633353071094,48.0
TZA,2005,0.1163793103448275,0.146551724137931,279789.0,99147.0,0.0006304112554112,0.0025358574337694,Tanzania,Africa,Sub-Saharan Africa,Lower middle income,1,1,14,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,483.334869384766,39182076.0,3.193,0.0,4.642296028,0.54681957697502,39.4
UGA,2005,0.0560344827586206,0.1379310344827586,287218.0,236900.0,0.0521502276459173,0.0028616667495519,Uganda,Africa,Sub-Saharan Africa,Low income,1,1,14,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,330.405402707025,27963289.0,1.9,695.0,4.623754978,0.579389217977661,37.4
VUT,2005,0.0387931034482758,0.0560344827586206,907.0,3130.0,0.0,0.0009074375281293,Vanuatu,Oceania,Melanesia,Lower middle income,3,2,87,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,1873.99142640619,210760.0,8.121,0.0,5.575515217,0.594770353477192,45.1
ZWE,2005,0.0258620689655172,0.1293103448275862,137401.0,255959.0,0.0200644685773996,0.002700071915857,Zimbabwe,Africa,Sub-Saharan Africa,Low income,1,1,2,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,461.271387547912,12483432.0,4.632,0.0,7.158780956,0.523748547646841,39.4
MRT,2005,0.1508620689655172,0.0905172413793103,24753.0,30413.0,0.0,0.0009898852571543,Mauritania,Africa,Sub-Saharan Africa,Lower middle income,3,2,88,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,998.96583416747,2939059.0,9.59,0.0,3.405952126,0.576125123904548,37.4
NER,2005,0.0560344827586206,0.1206896551724137,60463.0,116000.0,0.0037172525750111,0.0011000444170825,Niger,Africa,Sub-Saharan Africa,Low income,8,6,2,Sub-Saharan Africa,Cluster 8: Sub-Saharan Africa,1.0,True,318.643121918273,13756192.0,3.1,0.0,1.371750991,0.640370253330974,35.5
GNB,2005,0.0474137931034482,0.0775862068965517,9882.0,34979.0,0.0085648977459322,0.0009105353186785,Guinea-Bissau,Africa,Sub-Saharan Africa,Low income,3,2,89,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,463.073962650452,1381585.0,3.184,0.0,2.148568167,0.646145532378549,31.7
LIE,2005,0.1896551724137931,0.0258620689655172,9271.0,29.0,0.0,0.0008937570284113,Liechtenstein,Europe,Western Europe,High income,4,0,90,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,105295.057027611,34753.0,,0.0,11.60154683,,111.4
SMR,2005,0.0387931034482758,0.0172413793103448,1836.0,1334.0,0.0,0.0006716449904934,San Marino,Europe,Southern Europe,High income,4,0,91,Pan-Europe,Cluster 4: Pan-Europe,0.8571428571428571,True,59877.7862692185,29836.0,,0.0,9.699498813,,104.6
CHI,2005,0.0172413793103448,0.0172413793103448,36210.0,148.0,0.0,0.0012952221819196,Channel Islands,Europe,Northern Europe,High income,2,0,92,Polynesia & Latin America,Cluster 2: Polynesia & Latin America,0.8571428571428571,True,57647.1188908006,153126.0,5.833,0.0,,,
VAT,2005,0.0,0.0086206896551724,0.0,28.0,0.0,0.0006437768240343,Holy See,Europe,Southern Europe,High income,3,2,93,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,,,,,,,
GNQ,2005,0.0258620689655172,0.0560344827586206,2542.0,37568.0,0.0,0.0007200641897243,Equatorial Guinea,Africa,Sub-Saharan Africa,Upper middle income,8,6,94,Sub-Saharan Africa,Cluster 8: Sub-Saharan Africa,1.0,True,8673.9026086535,947367.0,7.667,0.0,6.860717772,0.418045269840788,19.2
COM,2005,0.021551724137931,0.0560344827586206,6221.0,46749.0,0.0099126735333631,0.0014299879325546,Comoros,Africa,Sub-Saharan Africa,Low income,3,2,95,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,1105.78796866788,592677.0,4.527,0.0,3.501464665,0.54017428692085,15.0
GRL,2005,0.0646551724137931,0.0344827586206896,2037.0,8100.0,0.0,0.000842096975284,Greenland,Americas,Northern America,High income,4,1,96,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,32489.7277309899,56935.0,,0.0,,,
FRO,2005,0.125,0.021551724137931,2032.0,6452.0,0.0,0.00082021848104,Faroe Islands,Europe,Northern Europe,High income,4,1,97,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,36389.081644098,48359.0,,0.0,,,
SHN,2005,0.0086206896551724,0.0172413793103448,67.0,123.0,0.0,0.0006451675622538,Saint Helena,Africa,Sub-Saharan Africa,Upper middle income,3,0,98,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,1.0,True,,,,,,,
SPM,2005,0.0129310344827586,0.0129310344827586,540.0,38.0,0.0,0.0006647056203286,Saint Pierre and Miquelon,Americas,Northern America,High income,3,2,99,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,,,,,,,
WLF,2005,0.021551724137931,0.021551724137931,1059.0,3810.0,0.0,0.0016196340089648,Wallis and Futuna Islands,Oceania,Polynesia,Upper middle income,3,2,100,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,,,,,,,
ESH,2005,0.0301724137931034,0.0129310344827586,1601.0,59227.0,0.0,0.0006707968497893,Western Sahara,Africa,Northern Africa,Lower middle income,3,2,2,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,,,,,,,
FSM,2005,0.0517241379310344,0.0172413793103448,452.0,5573.0,6.521495745633678e-05,0.0014107567447781,Micronesia,Oceania,Micronesia,Lower middle income,5,4,101,South & South-East Asia,Cluster 5: South & South-East Asia,0.8571428571428571,True,2216.9963738197,111412.0,,0.0,7.659678224,0.644602381695355,15.0
MHL,2005,0.0258620689655172,0.0129310344827586,838.0,218.0,0.0,0.0007437823152903,Marshall Islands,Oceania,Micronesia,Upper middle income,5,3,102,South & South-East Asia,Cluster 5: South & South-East Asia,1.0,True,2658.65217893885,51906.0,,0.0,11.83640289,0.562727066683288,34.6
MNP,2005,0.0517241379310344,0.0172413793103448,20525.0,1292.0,0.0,0.0087151536134024,Northern Mariana Islands,Oceania,Micronesia,High income,5,3,103,South & South-East Asia,Cluster 5: South & South-East Asia,0.8571428571428571,True,17015.7487891715,62354.0,,0.0,,,
PLW,2005,0.0344827586206896,0.0172413793103448,2312.0,1433.0,0.0043259255112703,0.0029340150798961,Palau,Oceania,Micronesia,High income,5,4,104,South & South-East Asia,Cluster 5: South & South-East Asia,0.8571428571428571,True,9367.68615343862,19819.0,,0.0,12.62912558,0.547823828179377,15.0
MYT,2005,0.0129310344827586,0.0086206896551724,31271.0,3331.0,0.0,0.0014232780998458,Mayotte,Africa,Sub-Saharan Africa,Upper middle income,3,2,105,Latin America & Sub-Saharan Africa,Cluster 3: Latin America & Sub-Saharan Africa,0.8571428571428571,True,,,,,,,
BES,2010,0.0,0.0344827586206896,0.0,1631.0,0.0,0.0006437768240343,"Bonaire, Sint Eustatius and Saba",Americas,Caribbean,High income,3,7,0,Caribbean,Cluster 3: Caribbean,0.5714285714285714,True,,,,,,,
ABW,2010,0.0948275862068965,0.0646551724137931,18233.0,3864.0,0.0148690103000447,0.0032909929574847,Aruba,Americas,Caribbean,High income,3,7,1,Caribbean,Cluster 3: Caribbean,0.5714285714285714,True,24093.1401510626,101838.0,,0.0,,,
CHN,2010,0.418103448275862,0.6077586206896551,383931.0,4838378.0,0.2464690625466487,0.007948179207581,China,Asia,Eastern Asia,Upper middle income,7,3,2,South-Eastern Asia & Western Asia,Cluster 7: South-Eastern Asia & Western Asia,0.7142857142857143,True,4629.24551710077,1337705000.0,4.53,0.0,6.726480007,0.393382322777987,38.0
COL,2010,0.2327586206896551,0.2413793103448275,55549.0,1387713.0,0.0286293663233318,0.0028214053751156,Colombia,Americas,Latin America,Upper middle income,5,3,3,Latin America & Caribbean,Cluster 5: Latin America & Caribbean,0.7142857142857143,True,6398.2958447102,44777319.0,11.153,419.0,7.393869877,0.423508985756961,54.0
CUW,2010,0.1853448275862069,0.0517241379310344,20217.0,2617.0,0.0049998134049858,0.0033722928297035,Curaçao,Americas,Caribbean,High income,3,7,4,Caribbean,Cluster 3: Caribbean,0.5714285714285714,True,19847.2310127979,148703.0,,0.0,,,
DMA,2010,0.1422413793103448,0.1293103448275862,3143.0,11677.0,0.0043259255112703,0.0009664568991888,Dominica,Americas,Caribbean,Upper middle income,3,7,5,Caribbean,Cluster 3: Caribbean,0.8571428571428571,True,7549.61964680375,68859.0,,0.0,8.430505028,0.444376847680874,80.0
DOM,2010,0.4094827586206896,0.2284482758620689,152220.0,694975.0,0.0040868040005971,0.0028143086508838,Dominican Republic,Americas,Latin America,Upper middle income,3,7,6,Caribbean,Cluster 3: Caribbean,0.7142857142857143,True,5478.62470398954,9820175.0,5.212,0.0,7.239510059,0.429186599831763,50.0
GRD,2010,0.0646551724137931,0.0948275862068965,2455.0,12317.0,0.0,0.0007566601376804,Grenada,Americas,Caribbean,Upper middle income,5,3,7,Latin America & Caribbean,Cluster 5: Latin America & Caribbean,0.7142857142857143,True,6909.60169568597,111586.0,,0.0,9.671022355,0.392527857064166,83.0
GUY,2010,0.0689655172413793,0.1724137931034483,3386.0,222474.0,0.0043041871921182,0.0007209149552296,Guyana,Americas,Latin America,Upper middle income,9,7,8,Pan-Europe,Cluster 9: Pan-Europe,0.8571428571428571,True,4581.76179693492,749256.0,11.632,0.0,7.268775687,0.482303636706171,72.0
HTI,2010,0.0905172413793103,0.1982758620689655,7034.0,578661.0,0.0128690849380504,0.0008018589248466,Haiti,Americas,Latin America,Low income,3,7,6,Caribbean,Cluster 3: Caribbean,0.7142857142857143,True,1209.72733503094,9803294.0,15.244,0.0,4.722714092,0.518890791279462,42.0
IND,2010,0.1767241379310344,0.5301724137931034,2655010.0,4509033.0,0.1196259702940737,0.0102779378443117,India,Asia,South Asia,Lower middle income,7,5,2,South-Eastern Asia & Western Asia,Cluster 7: South-Eastern Asia & Western Asia,0.8571428571428571,True,1347.51939071367,1243481564.0,7.631,1028.0,5.065100051,0.522110320005941,50.0
JAM,2010,0.0905172413793103,0.2155172413793103,10444.0,566040.0,0.0134125429168532,0.001666590163485,Jamaica,Americas,Latin America,Upper middle income,3,0,9,Caribbean,Cluster 3: Caribbean,0.7142857142857143,True,4809.977380312,2748568.0,7.63,0.0,8.355762219,0.441736235148068,73.0
NIC,2010,0.2284482758620689,0.1551724137931034,17300.0,322439.0,0.0049780750858337,0.0015574803479787,Nicaragua,Americas,Latin America,Lower middle income,5,3,10,Latin America & Caribbean,Cluster 5: Latin America & Caribbean,0.5714285714285714,True,1526.56706951408,5737450.0,7.83,0.0,6.0,0.459271655887384,101.0
